SyouTa,(7, 4),planted=(10, 2),detonate=14.0,action=0,Qvals=[1.420300006866455, -1000000000.0, -1000000000.0, -1000000000.0, 1.1926000118255615, -1000000000.0, 1.1540000438690186, -1000000000.0, 1.3782999515533447, -1000000000.0]
SyouTa,(13, 26),planted=(10, 2),detonate=56.0,action=0,Qvals=[3.9786999225616455, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(13, 26),planted=(10, 2),detonate=54.0,action=0,Qvals=[3.3401999473571777, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=54.0,action=1,Qvals=[3.3076000213623047, 3.3327999114990234, 3.1410000324249268, 3.2811999320983887, 3.2502999305725098, 3.273900032043457, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(13, 26),planted=(8, 2),detonate=52.0,action=0,Qvals=[3.4321000576019287, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=53.0,action=1,Qvals=[3.2665998935699463, 3.2904000282287598, 3.1029000282287598, 3.2397000789642334, 3.210900068283081, 3.2323999404907227, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
Xdll,(11, 2),planted=(9, 3),detonate=52.0,action=1,Qvals=[3.4000000953674316, 3.4286999702453613, 3.2228000164031982, 3.291599988937378, 3.1933999061584473, 3.2218000888824463, 3.276099920272827, 3.273400068283081, 3.286400079727173, 3.271199941635132]
SyouTa,(13, 26),planted=(10, 2),detonate=52.0,action=0,Qvals=[3.3482000827789307, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=52.0,action=1,Qvals=[3.2249999046325684, 3.2476999759674072, 3.0636000633239746, 3.197499990463257, 3.1707000732421875, 3.1903998851776123, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
Xdll,(11, 2),planted=(9, 3),detonate=51.0,action=0,Qvals=[3.1893999576568604, -1000000000.0, 3.079400062561035, -1000000000.0, 3.0892999172210693, -1000000000.0, 3.1296000480651855, -1000000000.0, 3.124500036239624, -1000000000.0]
SyouTa,(13, 26),planted=(8, 2),detonate=52.0,action=0,Qvals=[3.4233999252319336, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=51.0,action=1,Qvals=[3.1816000938415527, 3.203399896621704, 3.0215001106262207, 3.15310001373291, 3.1284000873565674, 3.1468000411987305, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
Xdll,(11, 2),planted=(9, 3),detonate=50.0,action=0,Qvals=[3.1435999870300293, -1000000000.0, 3.0374999046325684, -1000000000.0, 3.0471999645233154, -1000000000.0, 3.089200019836426, -1000000000.0, 3.0782999992370605, -1000000000.0]
SyouTa,(13, 26),planted=(9, 3),detonate=50.0,action=0,Qvals=[3.30049991607666, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=50.0,action=1,Qvals=[3.1363000869750977, 3.157099962234497, 2.977799892425537, 3.106800079345703, 3.0843000411987305, 3.1008999347686768, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
